OBJECTID,GNISID,NAME,CLASS,STATE,FIPSST,COUNTYNAME,FIPSCO,LATITUDE,LONGITUDE,ELEV_METER,ELEV_FEET,TOPOMAP,DATE_CREAT,DATE_EDITE
"126289",1315890.00000000000,Seth,Populated Place,TN,"47",Maury,"119",35.54785230000,-87.28973390000,"272","892",Mount Joy,05/19/1980,
"116210",1326733.00000000000,Greenhills,Populated Place,TN,"47",Weakley,"183",36.13284070000,-88.61727780000,"123","404",McKenzie,01/01/1993,
"121036",1315123.00000000000,Glenwood,Populated Place,TN,"47",Humphreys,"085",36.03006110000,-87.82030390000,"121","397",Waverly,05/19/1980,
"114301",1313469.00000000000,Nashboro Village,Populated Place,TN,"47",Davidson,"037",36.09950320000,-86.64721870000,"198","650",Antioch,03/01/1990,
"128945",1313148.00000000000,Quail Ridge,Populated Place,TN,"47",Rutherford,"149",35.93200840000,-86.53471570000,"168","551",Smyrna,03/01/1990,
"128957",1313160.00000000000,Rocksprings,Populated Place,TN,"47",Rutherford,"149",35.95645230000,-86.59693960000,"202","663",Smyrna,03/01/1990,
"115440",1314286.00000000000,Sibley,Populated Place,TN,"47",Hardin,"071",35.31480110000,-88.27198200000,"147","482",Milledgeville,05/19/1980,
"110614",1269295.00000000000,Adamsville,Populated Place,TN,"47",McNairy,"109",35.23591460000,-88.39059650000,"157","515",Stantonville,05/19/1980,03/20/2008
"126893",1312748.00000000000,North Soddy,Populated Place,TN,"47",Hamilton,"065",35.28368070000,-85.12940000000,"210","689",Soddy,02/01/1990,
"115569",1301071.00000000000,Sequoia Grove,Populated Place,TN,"47",Bradley,"011",35.21257320000,-84.84772190000,"253","830",East Cleveland,05/19/1980,
"116067",1307835.00000000000,Kingwood Estates,Populated Place,TN,"47",Bradley,"011",35.21257330000,-84.83744370000,"240","787",East Cleveland,04/01/1989,
"115618",1307523.00000000000,Folger (historical),Populated Place,TN,"47",McMinn,"107",35.38340570000,-84.79355460000,"215","705",Goodfield,04/01/1989,
"125221",1315701.00000000000,Pettyjohn Mill,Populated Place,TN,"47",Sullivan,"163",36.53038000000,-82.44764590000,"444","1457",Indian Springs,05/19/1980,
"116116",1303112.00000000000,Heaton Creek,Populated Place,TN,"47",Carter,"019",36.15706370000,-82.08401120000,"866","2841",White Rocks Mountain,08/01/1991,
"150242",1648051.00000000000,Hunt Village,Populated Place,TN,"47",Shelby,"157",35.15647860000,-90.03814650000,"75","246",Northwest Memphis,11/01/1994,
"119270",1310414.00000000000,Edgewater Estates,Populated Place,TN,"47",Roane,"145",35.84840840000,-84.48187630000,"248","814",Cave Creek,07/01/1989,
"112784",1286025.00000000000,Grays Crossing,Populated Place,TN,"47",Houston,"083",36.33061000000,-87.75196560000,"239","784",Stewart,05/19/1980,
"117241",1308772.00000000000,Ardee (historical),Populated Place,TN,"47",Stewart,"161",36.54310510000,-87.62640440000,"202","663",Indian Mound,06/01/1989,
"113946",1297226.00000000000,Persia,Populated Place,TN,"47",Hawkins,"073",36.33981840000,-83.00294040000,"341","1119",Bulls Gap,05/19/1980,
"116614",1327795.00000000000,Camp Wildwood,Populated Place,TN,"47",Washington,"179",36.33816150000,-82.35402850000,"521","1709",Johnson City,05/19/1980,
"116602",1327643.00000000000,Biltmore,Populated Place,TN,"47",Carter,"019",36.37232940000,-82.22568860000,"484","1588",Elizabethton,05/19/1980,08/29/2019
"112913",1286426.00000000000,Gum Springs,Populated Place,TN,"47",Lincoln,"103",35.08869610000,-86.40888010000,"288","945",Flintville,05/19/1980,
"111112",1282762.00000000000,Dowler Heights,Populated Place,TN,"47",Hamilton,"065",35.18146020000,-85.34051620000,"610","2001",Fairmount,05/19/1980,
"184331",2515274.00000000000,Ardis Mobile Home Park,Populated Place,TN,"47",Hamilton,"065",35.18555560000,-85.24805560000,"211","692",Daisy,12/19/2008,
"123598",1315457.00000000000,Manila,Populated Place,TN,"47",McMinn,"107",35.46257440000,-84.47853950000,"258","846",Englewood,05/19/1980,
"124772",1315599.00000000000,New Providence,Populated Place,TN,"47",Loudon,"105",35.77785410000,-84.34964590000,"243","797",Lenoir City,05/19/1980,
"113909",1278575.00000000000,Brown Ellis,Populated Place,TN,"47",Roane,"145",35.87174120000,-84.54660160000,"255","837",Bacon Gap,05/19/1980,
"112274",1284712.00000000000,Fountain Head,Populated Place,TN,"47",Sumner,"165",36.55087590000,-86.49499410000,"246","807",Fountain Head,05/19/1980,03/20/2020
"127391",1312879.00000000000,Pennville (historical),Populated Place,TN,"47",Wilson,"189",36.21810950000,-86.32915860000,"165","541",Lebanon,03/01/1990,
"149068",1647485.00000000000,Cove Creek,Populated Place,TN,"47",Campbell,"013",36.26257880000,-84.16103560000,"385","1263",Jacksboro,10/01/1989,
"123100",1315404.00000000000,Lindsay Mill,Populated Place,TN,"47",Campbell,"013",36.26007870000,-84.14575700000,"333","1093",Jacksboro,05/19/1980,
"149080",1647503.00000000000,Sugar Hill,Populated Place,TN,"47",Hardeman,"069",35.22675040000,-89.04006260000,"150","492",Middleburg,10/01/1989,
"114407",1293899.00000000000,Miller,Populated Place,TN,"47",Fayette,"047",35.34924990000,-89.28256930000,"124","407",Laconia,05/19/1980,
"120942",1311069.00000000000,Rainy (historical),Populated Place,TN,"47",Bledsoe,"007",35.68201330000,-85.01800940000,"568","1863",Melvine,09/01/1989,
"117112",1303460.00000000000,Gleason,Populated Place,TN,"47",Weakley,"183",36.21367310000,-88.61255450000,"124","407",McKenzie,05/19/1980,03/20/2008
"112735",1290854.00000000000,Leach,Populated Place,TN,"47",Carroll,"017",35.93284160000,-88.48727470000,"172","564",Palmer Shelter,05/19/1980,
"114444",1305087.00000000000,Belle Meade,Populated Place,TN,"47",Davidson,"037",36.09589240000,-86.85694480000,"170","558",Oak Hill,05/19/1980,03/20/2008
"113897",1297122.00000000000,Pegram,Populated Place,TN,"47",Cheatham,"021",36.10061500000,-87.05111510000,"168","551",Kingston Springs,05/19/1980,05/12/2008
"149566",1647611.00000000000,Dry Gap,Populated Place,TN,"47",Knox,"093",36.05563650000,-83.97046590000,"309","1014",Fountain City,12/01/1989,
"111931",1288284.00000000000,Hopewell,Populated Place,TN,"47",Bradley,"011",35.23479490000,-84.88800160000,"222","728",South Cleveland,05/19/1980,03/20/2008
"114848",1305942.00000000000,Clarksburg,Populated Place,TN,"47",Carroll,"017",35.87173100000,-88.39310390000,"159","522",Clarksburg,05/19/1980,03/20/2008
"115583",1301189.00000000000,Shady Hill,Populated Place,TN,"47",Henderson,"077",35.56673850000,-88.32031990000,"167","548",Reagan,05/19/1980,
"112927",1286610.00000000000,Halls Hill,Populated Place,TN,"47",Rutherford,"149",35.86978780000,-86.23499170000,"184","604",Readyville,05/19/1980,
"115426",1314268.00000000000,Maple Spring,Populated Place,TN,"47",Hickman,"081",35.65757110000,-87.37417970000,"277","909",Greenfield Bend,05/19/1980,
"147551",1652432.00000000000,McMinnville,Populated Place,TN,"47",Warren,"177",35.68340400000,-85.76998160000,"293","961",McMinnville,08/01/1991,03/20/2008
"118915",1310336.00000000000,Michell (historical),Populated Place,TN,"47",Dyer,"045",35.95424040000,-89.63618910000,"84","276",Chic,08/01/1989,
"111098",1282515.00000000000,Dixie Lee Junction,Populated Place,TN,"47",Loudon,"105",35.86063390000,-84.22575150000,"301","988",Concord,05/19/1980,
"117255",1309108.00000000000,Omega (historical),Populated Place,TN,"47",Houston,"083",36.24172310000,-87.53890290000,"156","512",Ruskin,06/01/1989,
"115177",1296208.00000000000,Oakwood,Populated Place,TN,"47",Montgomery,"125",36.53588270000,-87.57945860000,"191","627",Woodlawn,05/19/1980,
"123255",1311628.00000000000,East Manor,Populated Place,TN,"47",Hamblen,"063",36.26509360000,-83.21266840000,"378","1240",Russellville,10/01/1989,
"120501",1315021.00000000000,Enterprise,Populated Place,TN,"47",Hawkins,"073",36.34620860000,-82.92849440000,"381","1250",McCloud,05/19/1980,
"114501",1298599.00000000000,Providence,Populated Place,TN,"47",Sumner,"165",36.58976530000,-86.31276800000,"250","820",Turners Station,05/19/1980,
"125078",1315690.00000000000,Pedigo,Populated Place,TN,"47",Knox,"093",36.10119100000,-83.99324580000,"265","869",Fountain City,05/19/1980,
"111504",1270923.00000000000,Southside,Populated Place,TN,"47",Montgomery,"125",36.37144090000,-87.29556310000,"182","597",Cumberland Furnace,05/19/1980,
"126750",1315907.00000000000,Shady Grove,Populated Place,TN,"47",Jackson,"087",36.25089260000,-85.67998020000,"314","1030",Gainesboro,05/19/1980,
"121832",1315274.00000000000,Hughett,Populated Place,TN,"47",Scott,"151",36.32118970000,-84.50938360000,"353","1158",Robbins,05/19/1980,
"110508",1272634.00000000000,Tigrett,Populated Place,TN,"47",Dyer,"045",35.95146090000,-89.24006970000,"88","289",Friendship,05/19/1980,
"118927",1310360.00000000000,Rolling Hills,Populated Place,TN,"47",Lincoln,"103",35.08258440000,-86.56499480000,"305","1001",Lincoln,08/01/1989,
"114836",1305868.00000000000,Charlotte,Populated Place,TN,"47",Dickson,"043",36.17727970000,-87.33973190000,"198","650",Charlotte,05/19/1980,03/20/2008
"129492",1313369.00000000000,Antioch Park,Populated Place,TN,"47",Davidson,"037",36.06006010000,-86.68666410000,"164","538",Antioch,03/01/1990,
"116259",1314463.00000000000,Wade,Populated Place,TN,"47",Rutherford,"149",35.96089710000,-86.49554840000,"169","554",Walterhill,05/19/1980,
"112094",1284219.00000000000,Fernwood,Populated Place,TN,"47",Hamblen,"063",36.15953720000,-83.30572410000,"421","1381",Morristown,05/19/1980,
"123243",1311608.00000000000,Cedar Hills,Populated Place,TN,"47",Hamblen,"063",36.19453420000,-83.42489640000,"341","1119",Talbott,10/01/1989,
"111255",1273459.00000000000,Village Green,Populated Place,TN,"47",Knox,"093",35.88424590000,-84.16741570000,"292","958",Lovell,05/19/1980,
"121818",1315256.00000000000,Horner,Populated Place,TN,"47",Perry,"135",35.52979390000,-87.89947180000,"129","423",Pope,05/19/1980,
"114109",1298231.00000000000,Poplar Springs,Populated Place,TN,"47",Henderson,"077",35.71840140000,-88.55616340000,"151","495",Juno,05/19/1980,
"114158",1304956.00000000000,Bargerton,Populated Place,TN,"47",Henderson,"077",35.73201190000,-88.48560620000,"154","505",Lexington,05/19/1980,
"128224",1313094.00000000000,Joyceland,Populated Place,TN,"47",Rutherford,"149",35.81812160000,-86.42332550000,"183","600",Murfreesboro,03/01/1990,
"125556",1312469.00000000000,Cambridge Hills,Populated Place,TN,"47",Williamson,"187",36.01339480000,-86.82444470000,"220","722",Oak Hill,02/01/1990,
"115240",1306793.00000000000,Mount View,Populated Place,TN,"47",Davidson,"037",36.05450500000,-86.61888480000,"189","620",La Vergne,05/19/1980,
"187734",2630415.00000000000,Pump Springs Mobile Home Park,Populated Place,TN,"47",Claiborne,"025",36.56194440000,-83.62694440000,"440","1444",Middlesboro South,06/21/2010,
"114785",1313625.00000000000,Island Forty,Populated Place,TN,"47",Shelby,"157",35.29564280000,-90.13953750000,"68","223",Jericho,07/01/1990,
"119113",1314782.00000000000,Cain Mill,Populated Place,TN,"47",Hamblen,"063",36.26537170000,-83.19850120000,"365","1197",Russellville,05/19/1980,
"122224",1311504.00000000000,Hermitage Estates,Populated Place,TN,"47",Montgomery,"125",36.58560360000,-87.41973190000,"162","531",New Providence,11/01/1989,
"122814",1311570.00000000000,Rosehill Estates,Populated Place,TN,"47",Montgomery,"125",36.55560400000,-87.42306550000,"179","587",New Providence,11/01/1989,
"115818",1314361.00000000000,Sunnyside,Populated Place,TN,"47",Greene,"059",36.12565810000,-82.81126170000,"456","1496",Greeneville,05/19/1980,
"111490",1270736.00000000000,Smyrna,Populated Place,TN,"47",Pickett,"137",36.56089860000,-85.16634530000,"312","1024",Byrdstown,05/19/1980,
"147737",1644787.00000000000,Hoop Creek,Populated Place,TN,"47",Claiborne,"025",36.52175220000,-83.41934850000,"434","1424",Coleman Gap,09/01/1989,
"123896",1315540.00000000000,Mossy Spring,Populated Place,TN,"47",Union,"173",36.35480120000,-83.92047240000,"413","1355",White Hollow,05/19/1980,
"112572",1276388.00000000000,Barrons Corner,Populated Place,TN,"47",Gibson,"053",36.07006740000,-88.93534250000,"106","348",Dyer,05/19/1980,
"115191",1296400.00000000000,Oldfort,Populated Place,TN,"47",Polk,"139",35.06535350000,-84.73243870000,"260","853",Parksville,05/19/1980,
"111539",1283300.00000000000,Eagleton Village,Populated Place,TN,"47",Blount,"009",35.79508350000,-83.93184730000,"291","955",Maryville,05/19/1980,03/20/2008
"120109",1314933.00000000000,Davis,Populated Place,TN,"47",Loudon,"105",35.73313310000,-84.25325120000,"246","807",Loudon,05/19/1980,
"112486",1290254.00000000000,Kingsley Station,Populated Place,TN,"47",Knox,"093",35.91841620000,-83.92962760000,"276","906",Knoxville,05/19/1980,
"185115",2516895.00000000000,Lovell Road Mobile Home Park,Populated Place,TN,"47",Knox,"093",35.91694440000,-84.15222220000,"296","971",Lovell,01/20/2009,
"125470",1312364.00000000000,Plum Creek,Populated Place,TN,"47",Knox,"093",35.94119080000,-84.13574840000,"316","1037",Lovell,12/01/1989,
"118523",1314725.00000000000,Bransford,Populated Place,TN,"47",Sumner,"165",36.50421060000,-86.26998920000,"174","571",Turners Station,05/19/1980,01/29/2011
"124474",1311911.00000000000,Bluegrass Meadows,Populated Place,TN,"47",Sumner,"165",36.32143930000,-86.55777270000,"160","525",Hendersonville,11/01/1989,
"124523",1315579.00000000000,Neely Crossroads,Populated Place,TN,"47",Clay,"027",36.50339510000,-85.45107910000,"276","906",Dale Hollow Dam,05/19/1980,
"124531",1315588.00000000000,New Harmony,Populated Place,TN,"47",Hardin,"071",35.31257830000,-88.15808950000,"155","509",Hookers Bend,05/19/1980,
"113468",1277985.00000000000,Booneville,Populated Place,TN,"47",Lincoln,"103",35.27424590000,-86.46443800000,"225","738",Lynchburg West,05/19/1980,
"114885",1306293.00000000000,Dayton,Populated Place,TN,"47",Rhea,"143",35.49395870000,-85.01245350000,"213","699",Graysville,05/19/1980,03/20/2008
"122124",1315299.00000000000,Jessie,Populated Place,TN,"47",Warren,"177",35.75368060000,-85.74220410000,"302","991",Campaign,05/19/1980,
"119960",1310671.00000000000,Reynoldsburg (historical),Populated Place,TN,"47",Humphreys,"085",36.08339270000,-87.94030880000,"121","397",Johnsonville,09/01/1989,
"119954",1310628.00000000000,Wildlife Cove Village,Populated Place,TN,"47",Benton,"005",35.97089450000,-88.04225710000,"116","381",Rockport,09/01/1989,
"111547",1283400.00000000000,East Ridge,Populated Place,TN,"47",Hamilton,"065",35.01424120000,-85.25190030000,"238","781",Chattanooga,05/19/1980,03/20/2008
"117541",1303647.00000000000,Sixmile,Populated Place,TN,"47",Blount,"009",35.65980580000,-83.96184750000,"302","991",Blockhouse,05/19/1980,
"149764",1647635.00000000000,Red Hill,Populated Place,TN,"47",Weakley,"183",36.30978430000,-88.70755630000,"149","489",Dresden,01/01/1990,
"126203",1312592.00000000000,Eagle Hill,Populated Place,TN,"47",Weakley,"183",36.31950450000,-88.54310640000,"158","518",Como,12/01/1989,
"120452",1314968.00000000000,Dotsontown,Populated Place,TN,"47",Greene,"059",36.23843730000,-82.66542930000,"456","1496",Chuckey,05/19/1980,
"116124",1303157.00000000000,Christie (historical),Populated Place,TN,"47",Washington,"179",36.33510310000,-82.61237360000,"529","1736",Leesburg,08/01/1991,
"117547",1303713.00000000000,Somerville,Populated Place,TN,"47",Fayette,"047",35.24369690000,-89.35007140000,"120","394",Somerville,05/19/1980,05/12/2008
"112721",1290614.00000000000,Laneview,Populated Place,TN,"47",Gibson,"053",36.02367850000,-88.89867520000,"131","430",Dyer,05/19/1980,
"149758",1647628.00000000000,Poplar Grove,Populated Place,TN,"47",Gibson,"053",36.05784530000,-88.93700920000,"129","423",Dyer,12/01/1989,
"126197",1312584.00000000000,Newell,Populated Place,TN,"47",Gibson,"053",36.11729060000,-89.06867810000,"122","400",Yorkville,12/01/1989,
"122118",1315292.00000000000,Jacksonville,Populated Place,TN,"47",Obion,"131",36.30006720000,-89.31951550000,"132","433",Hornbeak,05/19/1980,
"126452",1312627.00000000000,Colonial Shores,Populated Place,TN,"47",Hamilton,"065",35.13618270000,-85.19995600000,"301","988",Daisy,01/01/1990,
"115632",1307644.00000000000,Emory Hills,Populated Place,TN,"47",Anderson,"001",36.03202320000,-84.21658740000,"282","925",Clinton,04/01/1989,
"111298",1274203.00000000000,West Hills,Populated Place,TN,"47",Roane,"145",35.92507460000,-84.56549180000,"318","1043",Harriman,05/19/1980,
"115134",1295951.00000000000,Northbrook,Populated Place,TN,"47",Knox,"093",36.04869190000,-83.98157730000,"311","1020",Fountain City,05/19/1980,
"115626",1307594.00000000000,Andersonville,Populated Place,TN,"47",Anderson,"001",36.19868980000,-84.03713920000,"295","968",Norris,04/01/1989,01/29/2011
"118039",1314594.00000000000,Arcott,Populated Place,TN,"47",Clay,"027",36.52006050000,-85.55497120000,"173","568",Celina,05/19/1980,
"124033",1311784.00000000000,Haversons (historical),Populated Place,TN,"47",Union,"173",36.34452460000,-83.78046750000,"329","1079",Maynardville,11/01/1989,
"113462",1277925.00000000000,Bon Aqua Junction,Populated Place,TN,"47",Hickman,"081",35.92784210000,-87.31084430000,"275","902",Lyles,05/19/1980,01/29/2011
"113960",1297497.00000000000,Pilot Mountain,Populated Place,TN,"47",Morgan,"129",36.19952010000,-84.66049890000,"386","1266",Pilot Mountain,05/19/1980,
"115875",1302900.00000000000,Legget (historical),Populated Place,TN,"47",Cumberland,"035",35.91395610000,-85.11662780000,"585","1919",Crossville,08/01/1991,
"113711",1293017.00000000000,Mayland,Populated Place,TN,"47",Cumberland,"035",36.04673240000,-85.19996620000,"601","1972",Campbell Junction,05/19/1980,08/29/2019
"123541",1311647.00000000000,Holly Hills,Populated Place,TN,"47",Hamblen,"063",36.18064870000,-83.28127950000,"445","1460",Morristown,10/01/1989,
"123547",1311660.00000000000,Jackson Heights,Populated Place,TN,"47",Hamblen,"063",36.18981240000,-83.40683990000,"375","1230",Talbott,10/01/1989,
"115526",1307035.00000000000,Scotts Mill,Populated Place,TN,"47",Maury,"119",35.49979740000,-87.14834180000,"218","715",Sandy Hook,05/19/1980,
"113319",1291752.00000000000,Lobelville,Populated Place,TN,"47",Perry,"135",35.77201030000,-87.78391290000,"153","502",Lobelville,05/19/1980,03/20/2008
"111198",1270069.00000000000,Shiloh,Populated Place,TN,"47",Rutherford,"149",35.86117670000,-86.33054770000,"210","689",Dillton,05/19/1980,
"112821",1286396.00000000000,Gum,Populated Place,TN,"47",Rutherford,"149",35.74479050000,-86.32582610000,"209","686",Webbs Jungle,05/19/1980,
"119362",1314807.00000000000,Cedar Grove,Populated Place,TN,"47",Bedford,"003",35.64423540000,-86.62610680000,"219","718",Chapel Hill,05/19/1980,
"115034",1300236.00000000000,Rudderville,Populated Place,TN,"47",Williamson,"187",35.84062030000,-86.74110940000,"225","738",College Grove,05/19/1980,
"147992",1640339.00000000000,Green Hill,Populated Place,TN,"47",Washington,"179",36.30371660000,-82.45597780000,"546","1791",Jonesborough,08/01/1991,
"111155",1273382.00000000000,Vanntown,Populated Place,TN,"47",Lincoln,"103",35.00897610000,-86.45610280000,"282","925",Flintville,05/19/1980,
"116657",1328159.00000000000,Fairview,Populated Place,TN,"47",Carter,"019",36.19761140000,-82.21874210000,"785","2575",Iron Mountain Gap,05/19/1980,
"113362",1287159.00000000000,Havley Springs,Populated Place,TN,"47",Hamblen,"063",36.22898100000,-83.31072660000,"369","1211",Morristown,05/19/1980,
